"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Georgia"	"13"	"Jenkins County, GA"	"13165"	"2014"	"2014"	27	9125	295.9	195.0	430.5	56.9
	"Georgia"	"13"	"Jenkins County, GA"	"13165"	"2015"	"2015"	27	8957	301.4	198.7	438.6	58.0
	"Georgia"	"13"	"Jenkins County, GA"	"13165"	"2016"	"2016"	29	8849	327.7	219.5	470.7	60.9
	"Georgia"	"13"	"Jenkins County, GA"	"13165"	"2017"	"2017"	32	8767	365.0	249.7	515.3	64.5
	"Georgia"	"13"	"Jenkins County, GA"	"13165"	"2018"	"2018"	36	8683	414.6	290.4	574.0	69.1
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2010"	"2010"	24	9980	240.5	154.1	357.8	49.1
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2011"	"2011"	30	9975	300.8	202.9	429.3	54.9
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2012"	"2012"	26	9897	262.7	171.6	384.9	51.5
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2013"	"2013"	34	9767	348.1	241.1	486.5	59.7
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2014"	"2014"	30	9701	309.2	208.6	441.5	56.5
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2015"	"2015"	33	9656	341.8	235.2	480.0	59.5
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2016"	"2016"	33	9505	347.2	239.0	487.6	60.4
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2017"	"2017"	31	9788	316.7	215.2	449.6	56.9
	"Georgia"	"13"	"Johnson County, GA"	"13167"	"2018"	"2018"	28	9708	288.4	191.7	416.9	54.5
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2010"	"2010"	57	28669	198.8	150.6	257.6	26.3
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2011"	"2011"	68	28516	238.5	185.2	302.3	28.9
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2012"	"2012"	82	28577	286.9	228.2	356.2	31.7
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2013"	"2013"	48	28569	168.0	123.9	222.8	24.3
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2014"	"2014"	62	28787	215.4	165.1	276.1	27.4
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2015"	"2015"	72	28494	252.7	197.7	318.2	29.8
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2016"	"2016"	73	28623	255.0	199.9	320.7	29.9
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2017"	"2017"	81	28470	284.5	225.9	353.6	31.6
	"Georgia"	"13"	"Jones County, GA"	"13169"	"2018"	"2018"	67	28616	234.1	181.5	297.3	28.6
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2010"	"2010"	54	18317	294.8	221.5	384.7	40.1
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2011"	"2011"	46	18194	252.8	185.1	337.2	37.3
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2012"	"2012"	63	18057	348.9	268.1	446.4	44.0
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2013"	"2013"	64	17959	356.4	274.4	455.1	44.5
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2014"	"2014"	72	18207	395.5	309.4	498.0	46.6
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2015"	"2015"	62	18201	340.6	261.2	436.7	43.3
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2016"	"2016"	62	18469	335.7	257.4	430.3	42.6
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2017"	"2017"	53	18599	285.0	213.5	372.7	39.1
	"Georgia"	"13"	"Lamar County, GA"	"13171"	"2018"	"2018"	70	19000	368.4	287.2	465.5	44.0
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2010"	"2010"	23	10078	228.2	144.7	342.4	47.6
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2011"	"2011"	20	10404	192.2	117.4	296.9	43.0
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2012"	"2012"	27	10400	259.6	171.1	377.7	50.0
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2013"	"2013"	24	10408	230.6	147.7	343.1	47.1
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2014"	"2014"	25	10373	241.0	156.0	355.8	48.2
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2015"	"2015"	24	10312	232.7	149.1	346.3	47.5
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2016"	"2016"	24	10399	230.8	147.9	343.4	47.1
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2017"	"2017"	27	10425	259.0	170.7	376.8	49.8
	"Georgia"	"13"	"Lanier County, GA"	"13173"	"2018"	"2018"	25	10340	241.8	156.5	356.9	48.4
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2010"	"2010"	159	48434	328.3	277.3	379.3	26.0
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2011"	"2011"	168	47949	350.4	297.4	403.4	27.0
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2012"	"2012"	187	48041	389.3	333.5	445.0	28.5
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2013"	"2013"	157	47999	327.1	275.9	378.3	26.1
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2014"	"2014"	173	47851	361.5	307.7	415.4	27.5
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2015"	"2015"	158	47731	331.0	279.4	382.6	26.3
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2016"	"2016"	182	47516	383.0	327.4	438.7	28.4
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2017"	"2017"	178	47330	376.1	320.8	431.3	28.2
	"Georgia"	"13"	"Laurens County, GA"	"13175"	"2018"	"2018"	191	47325	403.6	346.4	460.8	29.2
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2010"	"2010"	41	28298	144.9	104.0	196.6	22.6
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2011"	"2011"	47	28575	164.5	120.9	218.7	24.0
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2012"	"2012"	54	28746	187.9	141.1	245.1	25.6
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2013"	"2013"	56	29071	192.6	145.5	250.1	25.7
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2014"	"2014"	65	29191	222.7	171.9	283.8	27.6
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2015"	"2015"	63	29202	215.7	165.8	276.0	27.2
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2016"	"2016"	51	29337	173.8	129.4	228.6	24.3
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2017"	"2017"	69	29470	234.1	182.2	296.3	28.2
	"Georgia"	"13"	"Lee County, GA"	"13177"	"2018"	"2018"	63	29764	211.7	162.6	270.8	26.7
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2010"	"2010"	64	63453	100.9	77.7	128.8	12.6
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2011"	"2011"	80	65451	122.2	96.9	152.1	13.7
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2012"	"2012"	72	65471	110.0	86.0	138.5	13.0
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2013"	"2013"	74	64135	115.4	90.6	144.9	13.4
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2014"	"2014"	97	65198	148.8	120.6	181.5	15.1
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2015"	"2015"	93	62467	148.9	120.2	182.4	15.4
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2016"	"2016"	100	62570	159.8	128.5	191.1	16.0
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2017"	"2017"	96	61386	156.4	126.7	191.0	16.0
	"Georgia"	"13"	"Liberty County, GA"	"13179"	"2018"	"2018"	103	61497	167.5	135.1	199.8	16.5
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2010"	"2010"	28	7996	350.2	232.7	506.1	66.2
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2011"	"2011"	29	7862	368.9	247.0	529.7	68.5
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2012"	"2012"	32	7737	413.6	282.9	583.9	73.1
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2013"	"2013"	33	7751	425.8	293.1	597.9	74.1
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2014"	"2014"	30	7622	393.6	265.6	561.9	71.9
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2015"	"2015"	34	7673	443.1	306.9	619.2	76.0
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2016"	"2016"	25	7828	319.4	206.7	471.4	63.9
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2017"	"2017"	28	7880	355.3	236.1	513.6	67.2
	"Georgia"	"13"	"Lincoln County, GA"	"13181"	"2018"	"2018"	32	7915	404.3	276.5	570.7	71.5
	"Georgia"	"13"	"Long County, GA"	"13183"	"2010"	"2010"	25	14464	172.8	111.9	255.2	34.6
	"Georgia"	"13"	"Long County, GA"	"13183"	"2011"	"2011"	29	15136	191.6	128.3	275.2	35.6
	"Georgia"	"13"	"Long County, GA"	"13183"	"2012"	"2012"	24	16048	149.6	95.8	222.5	30.5
	"Georgia"	"13"	"Long County, GA"	"13183"	"2013"	"2013"	26	16624	156.4	102.2	229.2	30.7
	"Georgia"	"13"	"Long County, GA"	"13183"	"2014"	"2014"	33	17113	192.8	132.7	270.8	33.6
	"Georgia"	"13"	"Long County, GA"	"13183"	"2015"	"2015"	39	17731	220.0	156.4	300.7	35.2
	"Georgia"	"13"	"Long County, GA"	"13183"	"2016"	"2016"	21	18437	113.9	70.5	174.1	24.9
	"Georgia"	"13"	"Long County, GA"	"13183"	"2017"	"2017"	29	19014	152.5	102.1	219.0	28.3
	"Georgia"	"13"	"Long County, GA"	"13183"	"2018"	"2018"	39	18998	205.3	146.0	280.6	32.9
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2010"	"2010"	304	109233	278.3	247.0	309.6	16.0
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2011"	"2011"	276	111885	246.7	217.6	275.8	14.8
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2012"	"2012"	285	114552	248.8	219.9	277.7	14.7
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2013"	"2013"	254	112916	224.9	197.3	252.6	14.1
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2014"	"2014"	290	113523	255.5	226.1	284.9	15.0
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2015"	"2015"	258	112865	228.6	200.7	256.5	14.2
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2016"	"2016"	263	114628	229.4	201.7	257.2	14.1
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2017"	"2017"	299	115489	258.9	229.6	288.2	15.0
	"Georgia"	"13"	"Lowndes County, GA"	"13185"	"2018"	"2018"	308	116321	264.8	235.2	294.4	15.1
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2010"	"2010"	54	29966	180.2	135.4	235.1	24.5
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2011"	"2011"	58	30031	193.1	146.7	249.7	25.4
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2012"	"2012"	58	30611	189.5	143.9	244.9	24.9
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2013"	"2013"	60	30918	194.1	148.1	249.8	25.1
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2014"	"2014"	83	31176	266.2	212.0	330.0	29.2
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2015"	"2015"	70	31408	222.9	173.7	281.6	26.6
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2016"	"2016"	92	31445	292.6	235.9	358.8	30.5
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2017"	"2017"	83	32873	252.5	201.1	313.0	27.7
	"Georgia"	"13"	"Lumpkin County, GA"	"13187"	"2018"	"2018"	95	32955	288.3	233.2	352.4	29.6
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2010"	"2010"	98	21875	448.0	363.7	546.0	45.3
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2011"	"2011"	45	21673	207.6	151.4	277.8	31.0
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2012"	"2012"	61	21663	281.6	215.4	361.7	36.1
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2013"	"2013"	59	21565	273.6	208.3	352.9	35.6
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2014"	"2014"	60	21370	280.8	214.3	361.4	36.2
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2015"	"2015"	78	21540	362.1	286.2	451.9	41.0
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2016"	"2016"	64	21490	297.8	229.4	380.3	37.2
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2017"	"2017"	73	21498	339.6	266.2	427.0	39.7
	"Georgia"	"13"	"McDuffie County, GA"	"13189"	"2018"	"2018"	72	21531	334.4	261.6	421.1	39.4
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2010"	"2010"	27	14333	188.4	124.1	274.1	36.3
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2011"	"2011"	34	14170	239.9	166.2	335.3	41.1
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2012"	"2012"	29	13839	209.6	140.3	301.0	38.9
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2013"	"2013"	31	14007	221.3	150.4	314.1	39.7
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2014"	"2014"	27	14214	190.0	125.2	276.4	36.6
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2015"	"2015"	43	13969	307.8	222.8	414.6	46.9
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2016"	"2016"	30	13927	215.4	145.3	307.5	39.3
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2017"	"2017"	43	14106	304.8	220.6	410.6	46.5
	"Georgia"	"13"	"McIntosh County, GA"	"13191"	"2018"	"2018"	49	14340	341.7	252.8	451.7	48.8
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2010"	"2010"	47	14740	318.9	234.3	424.0	46.5
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2011"	"2011"	46	14405	319.3	233.8	425.9	47.1
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2012"	"2012"	58	14263	406.6	308.8	525.7	53.4
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2013"	"2013"	47	14009	335.5	246.5	446.1	48.9
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2014"	"2014"	47	13792	340.8	250.4	453.2	49.7
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2015"	"2015"	59	13632	432.8	329.5	558.3	56.3
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2016"	"2016"	53	13450	394.1	295.2	515.4	54.1
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2017"	"2017"	60	13314	450.7	343.9	580.1	58.2
	"Georgia"	"13"	"Macon County, GA"	"13193"	"2018"	"2018"	53	13143	403.3	302.1	527.5	55.4
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2010"	"2010"	71	28120	252.5	197.2	318.5	30.0
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2011"	"2011"	80	27921	286.5	227.2	356.6	32.0
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2012"	"2012"	94	27922	336.7	272.0	412.0	34.7
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2013"	"2013"	91	28057	324.3	261.1	398.2	34.0
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2014"	"2014"	95	28312	335.5	271.5	410.2	34.4
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2015"	"2015"	84	28441	295.3	235.6	365.7	32.2
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2016"	"2016"	92	28824	319.2	257.3	391.4	33.3
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2017"	"2017"	64	29302	218.4	168.2	278.9	27.3
	"Georgia"	"13"	"Madison County, GA"	"13195"	"2018"	"2018"	98	29650	330.5	268.3	402.8	33.4
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2010"	"2010"	29	8742	331.7	222.2	476.4	61.6
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2011"	"2011"	26	8746	297.3	194.2	435.6	58.3
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2012"	"2012"	26	8711	298.5	195.0	437.3	58.5
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2013"	"2013"	27	8640	312.5	205.9	454.7	60.1
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2014"	"2014"	29	8797	329.7	220.8	473.4	61.2
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2015"	"2015"	31	8761	353.8	240.4	502.2	63.6
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2016"	"2016"	22	8524	258.1	161.7	390.8	55.0
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2017"	"2017"	33	8450	390.5	268.8	548.5	68.0
	"Georgia"	"13"	"Marion County, GA"	"13197"	"2018"	"2018"	33	8351	395.2	272.0	555.0	68.8
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2010"	"2010"	86	21992	391.1	312.8	482.9	42.2
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2011"	"2011"	80	21617	370.1	293.5	460.6	41.4
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2012"	"2012"	91	21273	427.8	344.4	525.2	44.8
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2013"	"2013"	93	21232	438.0	353.5	536.6	45.4
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2014"	"2014"	73	21198	344.4	269.9	433.0	40.3
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2015"	"2015"	107	21190	505.0	409.3	600.6	48.8
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2016"	"2016"	107	21074	507.7	411.5	603.9	49.1
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2017"	"2017"	98	21049	465.6	378.0	567.4	47.0
	"Georgia"	"13"	"Meriwether County, GA"	"13199"	"2018"	"2018"	97	21068	460.4	373.4	561.7	46.7
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2010"	"2010"	24	6125	391.8	251.1	583.0	80.0
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2011"	"2011"	27	6141	439.7	289.7	639.7	84.6
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2012"	"2012"	19	5969	Unreliable	191.6	497.1	73.0
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2013"	"2013"	29	5932	488.9	327.4	702.1	90.8
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2014"	"2014"	22	5958	369.3	231.4	559.1	78.7
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2015"	"2015"	21	5854	358.7	222.1	548.4	78.3
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2016"	"2016"	29	5926	489.4	327.7	702.8	90.9
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2017"	"2017"	29	5838	496.7	332.7	713.4	92.2
	"Georgia"	"13"	"Miller County, GA"	"13201"	"2018"	"2018"	25	5686	439.7	284.5	649.1	87.9
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2010"	"2010"	76	23498	323.4	254.8	404.8	37.1
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2011"	"2011"	79	23462	336.7	266.6	419.6	37.9
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2012"	"2012"	77	23144	332.7	262.6	415.8	37.9
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2013"	"2013"	94	23045	407.9	329.6	499.2	42.1
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2014"	"2014"	78	22771	342.5	270.8	427.5	38.8
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2015"	"2015"	75	22574	332.2	261.3	416.5	38.4
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2016"	"2016"	79	22459	351.8	278.5	438.4	39.6
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2017"	"2017"	95	22292	426.2	344.8	521.0	43.7
	"Georgia"	"13"	"Mitchell County, GA"	"13205"	"2018"	"2018"	74	22192	333.5	261.8	418.6	38.8
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2010"	"2010"	88	26424	333.0	267.1	410.3	35.5
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2011"	"2011"	75	26625	281.7	221.6	353.1	32.5
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2012"	"2012"	80	26637	300.3	238.1	373.8	33.6
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2013"	"2013"	89	26984	329.8	264.9	405.9	35.0
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2014"	"2014"	74	27051	273.6	214.8	343.4	31.8
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2015"	"2015"	83	27103	306.2	243.9	379.6	33.6
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2016"	"2016"	81	27306	296.6	235.6	368.7	33.0
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2017"	"2017"	107	27113	394.6	319.9	469.4	38.2
	"Georgia"	"13"	"Monroe County, GA"	"13207"	"2018"	"2018"	93	27520	337.9	272.8	414.0	35.0
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2010"	"2010"	28	9123	306.9	203.9	443.6	58.0
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2011"	"2011"	31	9065	342.0	232.4	485.4	61.4
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2012"	"2012"	27	8913	302.9	199.6	440.7	58.3
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2013"	"2013"	28	9021	310.4	206.2	448.6	58.7
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2014"	"2014"	31	8991	344.8	234.3	489.4	61.9
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2015"	"2015"	34	8951	379.8	263.1	530.8	65.1
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2016"	"2016"	28	9060	309.1	205.4	446.7	58.4
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2017"	"2017"	33	9031	365.4	251.5	513.2	63.6
	"Georgia"	"13"	"Montgomery County, GA"	"13209"	"2018"	"2018"	28	9193	304.6	202.4	440.2	57.6
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2010"	"2010"	56	17868	313.4	236.7	407.0	41.9
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2011"	"2011"	60	17961	334.1	254.9	430.0	43.1
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2012"	"2012"	63	17881	352.3	270.7	450.8	44.4
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2013"	"2013"	66	17781	371.2	287.1	472.2	45.7
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2014"	"2014"	78	17956	434.4	343.4	542.1	49.2
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2015"	"2015"	58	18046	321.4	244.1	415.5	42.2
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2016"	"2016"	62	18170	341.2	261.6	437.4	43.3
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2017"	"2017"	59	18412	320.4	243.9	413.3	41.7
	"Georgia"	"13"	"Morgan County, GA"	"13211"	"2018"	"2018"	69	18853	366.0	284.8	463.2	44.1
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2010"	"2010"	78	39628	196.8	155.6	245.7	22.3
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2011"	"2011"	89	39557	225.0	180.7	276.9	23.8
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2012"	"2012"	93	39392	236.1	190.6	289.2	24.5
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2013"	"2013"	125	39267	318.3	262.5	374.1	28.5
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2014"	"2014"	97	39410	246.1	199.6	300.3	25.0
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2015"	"2015"	107	39565	270.4	219.2	321.7	26.1
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2016"	"2016"	115	39315	292.5	239.0	346.0	27.3
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2017"	"2017"	110	39782	276.5	224.8	328.2	26.4
	"Georgia"	"13"	"Murray County, GA"	"13213"	"2018"	"2018"	113	39921	283.1	230.9	335.2	26.6
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2010"	"2010"	574	189885	302.3	277.6	327.0	12.6
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2011"	"2011"	562	194107	289.5	265.6	313.5	12.2
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2012"	"2012"	561	198413	282.7	259.3	306.1	11.9
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2013"	"2013"	621	202824	306.2	282.1	330.3	12.3
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2014"	"2014"	579	200887	288.2	264.7	311.7	12.0
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2015"	"2015"	645	200579	321.6	296.8	346.4	12.7
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2016"	"2016"	718	197485	363.6	337.0	390.2	13.6
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2017"	"2017"	635	194058	327.2	301.8	352.7	13.0
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2018"	"2018"	639	194160	329.1	303.6	354.6	13.0
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2010"	"2010"	215	99958	215.1	186.3	243.8	14.7
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2011"	"2011"	224	100814	222.2	193.1	251.3	14.8
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2012"	"2012"	201	101505	198.0	170.6	225.4	14.0
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2013"	"2013"	252	102446	246.0	215.6	276.4	15.5
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2014"	"2014"	244	103675	235.4	205.8	264.9	15.1
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2015"	"2015"	231	105473	219.0	190.8	247.3	14.4
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2016"	"2016"	218	106999	203.7	176.7	230.8	13.8
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2017"	"2017"	247	108078	228.5	200.0	257.0	14.5
	"Georgia"	"13"	"Newton County, GA"	"13217"	"2018"	"2018"	250	109541	228.2	199.9	256.5	14.4
	"Georgia"	"13"	"Oconee County, GA"	"13219"	"2010"	"2010"	68	32808	207.3	161.0	262.8	25.1
	"Georgia"	"13"	"Oconee County, GA"	"13219"	"2011"	"2011"	63	33366	188.8	145.1	241.6	23.8
	"Georgia"	"13"	"Oconee County, GA"	"13219"	"2012"	"2012"	61	33619	181.4	138.8	233.1	23.2
	"Georgia"	"13"	"Oconee County, GA"	"13219"	"2013"	"2013"	67	34035	196.9	152.6	250.0	24.0
	"Georgia"	"13"	"Oconee County, GA"	"13219"	"2014"	"2014"	50	35093	142.5	105.8	187.8	20.1
